e1000216-465,The Cambridge Guide to Literature in English,e1000216
e1000216-466,The Cambridge Guide to Teaching English to Speakers of Other Languages,e1000216
e1000216-467,The Cambridge Guide to Theatre,e1000216
e1000216-468,The Cambridge Guide to Women's Writing in English,e1000216
e1000216-469,The Cambridge Handbook of Age and Ageing,e1000216
e1000216-470,The Cambridge Handbook of Computational Psychology,e1000216
e1000216-471,The Cambridge Handbook of Psychology and Economic Behaviour,e1000216
e1000216-472,The Cambridge Handbook of Sociocultural Psychology,e1000216
e1000216-473,The Cambridge Handbook of Violent Behavior and Aggression,e1000216
e1000216-474,The Cambridge Historical Dictionary of Disease,e1000216
e1000216-475,The Chronology of American Literature,e1000216
e1000216-476,The Collins World Atlas Gazetteer,e1000216
e1000216-477,The Columbia Companion to the Twentieth-Century American Short Story,e1000216
e1000216-478,The Columbia Encyclopedia,e1000216
e1000216-479, The Companion to British History, Routledge ,e1000216
e1000216-480,The Companion to Hispanic Studies,e1000216
e1000216-481,The Companion to Latin American Studies,e1000216
e1000216-482,The Concise Corsini Encyclopedia of Psychology and Behavioral Science,e1000216
e1000216-483,The Crystal Reference Encyclopedia,e1000216
e1000216-484,The Development Dictionary,e1000216
e1000216-485,The Devil's Dictionary,e1000216
e1000216-486,The Dictionary of Alternatives,e1000216
e1000216-487,The Dictionary of Human Geography,e1000216
e1000216-488,The Dictionary of Physical Geography,e1000216
e1000216-489,The Edinburgh Encyclopaedia of Modern Criticism and Theory,e1000216
e1000216-490,The Edinburgh Encyclopedia of Continental Philosophy,e1000216
e1000216-491,The Edinburgh International Encyclopaedia of Psychoanalysis,e1000216
e1000216-492,The Elgar Companion to Consumer Research and Economic Psychology,e1000216
e1000216-493,The Elgar Companion to Feminist Economics,e1000216
e1000216-494,The Elgar Dictionary of Economic Quotations,e1000216
e1000216-495,The Encyclopaedia of the Renaissance,e1000216
e1000216-496,The Encyclopedia of American Folk Art,e1000216
e1000216-497, The Encyclopedia of Ecology and Environmental Management, Blackwell Science ,e1000216
e1000216-498,The Encyclopedia of Ecotourism,e1000216
e1000216-499,The Encyclopedia of Public Choice,e1000216
e1000216-500,The Encyclopedia of Strikes in American History,e1000216
e1000216-501,The Encyclopedia of Tourism and Recreation in Marine Environments,e1000216
e1000216-502,The Encyclopedia of World History,e1000216
e1000216-503,The Environmental Debate: A Documentary History,e1000216
e1000216-504,The Essentials of Global Politics,e1000216
e1000216-505,The Essentials of Philosophy and Ethics,e1000216
e1000216-506,The Evolution Wars: A Guide to the Debates,e1000216
e1000216-507,The Faber Companion to 20th Century Popular Music,e1000216
e1000216-508,The Former Soviet Union's Diverse Peoples: A Reference Sourcebook,e1000216
e1000216-509,The Former Yugoslavia's Diverse Peoples: A Reference Sourcebook,e1000216
e1000216-510,The Great American History Fact-Finder,e1000216
e1000216-511,The Great Dinosaur Controversy: A Guide to the Debates,e1000216
e1000216-512,The Greenwood Encyclopedia of American Regional Cultures: New England,e1000216
e1000216-513,The Greenwood Encyclopedia of American Regional Cultures: The Great Plains Region,e1000216
e1000216-514,The Greenwood Encyclopedia of American Regional Cultures: The Mid-Atlantic Region,e1000216
e1000216-515,The Greenwood Encyclopedia of American Regional Cultures: The Midwest,e1000216
e1000216-516,The Greenwood Encyclopedia of American Regional Cultures: The Pacific Region,e1000216
e1000216-517,The Greenwood Encyclopedia of American Regional Cultures: The Rocky Mountain Region,e1000216
e1000216-518,The Greenwood Encyclopedia of American Regional Cultures: The South,e1000216
e1000216-519,The Greenwood Encyclopedia of American Regional Cultures: The Southwest,e1000216
e1000216-520,The Greenwood Encyclopedia of Latino Literature,e1000216
e1000216-521,The Handbook of Economic Sociology,e1000216
e1000216-522, The Handbook of Political Sociology: States, Civil Societies, and Globalization ,e1000216
e1000216-523,The Harvard Biographical Dictionary of Music,e1000216
e1000216-524,The Harvard Dictionary of Music,e1000216
e1000216-525, The Holy Bible, King James Version, Cambridge University Press ,e1000216
e1000216-526,The Houghton Mifflin Dictionary of Geography,e1000216
e1000216-527, The Human Body Book: An Illustrated Guide to Its Structure, Function and Disorders ,e1000216
e1000216-528,The Hutchinson Chronology of World History,e1000216
e1000216-529,The Hutchinson Dictionary of Scientific Biography,e1000216
e1000216-530,The Hutchinson Unabridged Encyclopedia with Atlas and Weather guide,e1000216
e1000216-531,The Macmillan Encyclopedia,e1000216
e1000216-532,The Macquarie Dictionary,e1000216
e1000216-533,The Macquarie Dictionary of Trees & Shrubs,e1000216
e1000216-534,The Macquarie Encyclopedia of Australian Events,e1000216
e1000216-535,The National Gallery Companion Guide,e1000216
e1000216-536, The New Dictionary of Cultural Literacy, Houghton Mifflin ,e1000216
e1000216-537,The New Encyclopedia of Judaism,e1000216
e1000216-538,The New Encyclopedia of the American West,e1000216
e1000216-539, The New Food Lover's Companion Barron's ,e1000216
e1000216-540,The New Penguin Business Dictionary,e1000216
e1000216-541,The New Penguin Dictionary of Music,e1000216
e1000216-542,The New Princeton Encyclopedia of Poetry and Poetics,e1000216
e1000216-543, The New Wine Lover's Companion Barron's ,e1000216
e1000216-544,The Nobel Memorial Laureates in Economics,e1000216
e1000216-545, The Palgrave Guide to English Literature and its Contexts, 1500-2000 ,e1000216
e1000216-546,The Palgrave Macmillan Dictionary of Women's Biography,e1000216
e1000216-547,The Penguin Biographical Dictionary of Women,e1000216
e1000216-548,The Penguin Dictionary of Economics,e1000216
e1000216-549,The Penguin Dictionary of Mathematics,e1000216
e1000216-550,The Penguin Dictionary of Physics,e1000216
e1000216-551,The Penguin Dictionary of Psychology,e1000216
e1000216-552,The Penguin Dictionary of Science,e1000216
e1000216-553,The Penguin Dictionary of Sociology,e1000216
e1000216-554,The Penguin English Dictionary,e1000216
e1000216-555,The Penguin International Dictionary of Finance,e1000216
e1000216-556,The Penguin Rhyming Dictionary,e1000216
e1000216-557,The Praeger Handbook of Latino Education in the U.S.,e1000216
e1000216-558,The Princeton Companion to Mathematics,e1000216
e1000216-559,The Princeton Encyclopedia of the World Economy,e1000216
e1000216-560,The Princeton Guide to Ecology,e1000216
e1000216-561,The Qur'an,e1000216
e1000216-562,The Reader's Companion to American History,e1000216
e1000216-563,The Reader's Companion to Military History,e1000216
e1000216-564,The Reader's Companion to the American Presidency,e1000216
e1000216-565,The Reader's Companion to U.S. Women's History,e1000216
e1000216-566,The Religious Right: A Reference Handbook,e1000216
e1000216-567,The Royal Society of Medicine Health Encyclopedia,e1000216
e1000216-568,The Royal Society of Medicine: Medicines,e1000216
e1000216-569,The Sage Dictionary of Cultural Studies,e1000216
e1000216-570,The Social Science Jargon-Buster,e1000216
e1000216-571,The Thames & Hudson Dictionary of 20th Century Architecture,e1000216
e1000216-572,The Thames & Hudson Dictionary of Art and Artists,e1000216
e1000216-573,The Thames & Hudson Dictionary of Art Terms,e1000216
e1000216-574,The Thames & Hudson Dictionary of British Art,e1000216
e1000216-575,The Thames & Hudson Dictionary of Design Since 1900,e1000216
e1000216-576,The Thames & Hudson Dictionary of Fashion and Fashion Designers,e1000216
e1000216-577,The Thames & Hudson Dictionary of Graphic Design and Designers,e1000216
e1000216-578,The Thames & Hudson Encyclopaedia of Impressionism,e1000216
e1000216-579, The Ultimate Business Library, Wiley ,e1000216
e1000216-580, The Underground Railroad: An Encyclopedia of People, Places, and Operations ,e1000216
e1000216-581,The Welsh Academy Encyclopaedia of Wales,e1000216
e1000216-582,The Wisden Archive of Cricketers' Lives 2010,e1000216
e1000216-583,The World of Child Labor: An Historical and Regional Survey,e1000216
e1000216-584,Time Saver Standards for Architectural Design: Technical Data for Professional Practice,e1000216
e1000216-585,U.S. Census 2000 State & County Statistical QuickFacts,e1000216
e1000216-586,Wall Street Words,e1000216
e1000216-587,Webster's New World Finance and Investment Dictionary,e1000216
e1000216-588,Webster's New Worldª Computer Dictionary,e1000216
e1000216-589,Webster's New Worldª Medical Dictionary,e1000216
e1000216-590,Who Was Who at Waterloo:  A Biography of the Battle,e1000216
e1000216-591, Who's Who in Ancient Egypt Routledge ,e1000216
e1000216-592, Who's Who in Christianity Routledge ,e1000216
e1000216-593, Who's Who in Classical Mythology Routledge ,e1000216
e1000216-594,Who's Who In Economics,e1000216
e1000216-595, Who's Who in Gay and Lesbian History, Routledge ,e1000216
e1000216-596, Who's Who in the New Testament Routledge ,e1000216
e1000216-597, Who's Who in the Old Testament Routledge ,e1000216
e1000216-598, Who's Who in The Roman World Routledge ,e1000216
e1000216-599,Women in the Middle Ages: An Encyclopedia,e1000216
e1000216-600,Women's History as Scientists: A Guide to the Debates,e1000216
e1000216-601,Word Histories and Mysteries,e1000216
e1000216-602,Word Origins,e1000216
e1000216-603, World of Criminal Justice Gale ,e1000216
e1000216-604, World of Sociology Gale ,e1000216
e1000216-605,World Politics Since 1945,e1000216
